random_random-50-90-100-42,random_random-50-50-100-42,random_random-50-30-100-42,random_outer-50-90-100-42,random_outer-50-50-100-42,random_outer-50-30-100-42,random_centre-50-90-100-42,random_centre-50-50-100-42,random_centre-50-30-100-42,cluster_random-50-90-100-42,cluster_random-50-50-100-42,cluster_random-50-30-100-42,cluster_outer-50-90-100-42,cluster_outer-50-50-100-42,cluster_outer-50-30-100-42,cluster_centre-50-90-100-42,cluster_centre-50-50-100-42,cluster_centre-50-30-100-42,id,notes,date,time,seed,problem,task,training,method,testing,device,init_method,improve_method,customers,decode
30.614928676651143,18.9547380992515,12.681626987079223,37.23212462670633,22.269601418588508,14.750845722272125,23.51794243745912,14.918106707443696,10.550555964596263,27.78396323511934,16.4039936729482,11.4904311149534,37.20233143796956,20.54867700166895,13.661481445690232,21.605588880315945,12.926492554572356,9.203400754489008,2,,2024-05-03,1595.1041457653,1.0,CVRP,,,ortools,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,cheapest_arc,,,
30.75794152272129,19.290787395472595,12.85458296714314,37.28910651602694,22.49538849342312,14.901751863644716,23.76381595162933,15.003867841342617,10.838427012166251,27.81773981624588,16.47007372341223,11.479185461742782,37.29219700410617,20.747735701657174,13.82618151014851,21.643262792791766,12.971138860284473,9.230765387182387,5,,2024-05-06,1569.73507356644,1.0,CVRP,,,ortools,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,christofides,,,
30.727673613078665,19.00544504504968,13.248230319590672,37.447455783381045,22.43559046935193,15.31055463829238,23.541930999594346,15.129509499936304,11.070860668049304,27.91841600970189,16.308047333505968,11.655808333899293,37.55980565002872,20.558009909170423,13.871412530533894,21.74515858532264,13.041156285907215,9.475046850080291,6,,2024-05-06,1800.33872032166,1.0,CVRP,,,ortools,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,local_cheapest_insert,,,
32.89847890526249,19.762381260913912,13.137339797527012,39.61873953210109,23.074795542274305,15.211026890753072,26.06412291440192,15.540206538424489,10.96099021495733,30.68109669474148,17.577471427867632,12.277871776694864,40.03123130956218,21.66792395730501,14.474127066225256,24.445483974741663,14.089694034071703,10.077116199446788,34,,2024-05-29,35291.4395415783,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,
33.96165708081912,21.53979649771412,14.97121586068488,41.05721900197601,25.667710623899097,18.136630950474125,26.381187819975672,17.18943538380629,12.513092934575612,31.170430593832688,19.19824792222506,14.795496868848613,41.769930976270416,24.79331201078569,17.15780187850848,24.03402415796134,14.908816902890743,11.009120320496915,36,,2024-06-03,39833.2113745213,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,10.0,
33.82912478114876,21.010712671816176,14.159280901473709,41.00759423746942,24.56962450020321,16.592050703378863,26.190485924728208,16.309431195575897,11.688479305269617,30.65268830728464,18.100658775803726,12.9617605924087,41.112907175272376,22.781198532442936,15.560977569440697,24.07926320138968,14.434317533163895,10.465045023011667,42,,2024-06-12,38108.5451898575,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,10.0,
33.82912478114876,21.010712671816176,14.159280901473709,41.00759423746942,24.56962450020321,16.592050703378863,26.190485924728208,16.309431195575897,11.688479305269617,30.65268830728464,18.100658775803726,12.9617605924087,41.112907175272376,22.781198532442936,15.560977569440697,24.07926320138968,14.434317533163895,10.465045023011667,43,,2024-06-14,37982.2972157002,1.0,CVRP,,Old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,10.0,
32.89847890526249,19.762381260913912,13.137339797527012,39.61873953210109,23.074795542274305,15.211026890753072,26.06412291440192,15.540206538424489,10.96099021495733,30.68109669474148,17.577471427867632,12.277871776694864,40.03123130956218,21.66792395730501,14.474127066225256,24.445483974741663,14.089694034071703,10.077116199446788,47,,2024-06-19,34931.1149029732,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,25.0,
33.82912478114876,21.010712671816176,14.159280901473709,41.00759423746942,24.56962450020321,16.592050703378863,26.190485924728208,16.309431195575897,11.688479305269617,30.65268830728464,18.100658775803726,12.9617605924087,41.112907175272376,22.781198532442936,15.560977569440697,24.07926320138968,14.434317533163895,10.465045023011667,50,,2024-06-20,38515.3663384914,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,50.0,
32.89847890526249,19.762381260913912,13.137339797527012,39.61873953210109,23.074795542274305,15.211026890753072,26.06412291440192,15.540206538424489,10.96099021495733,30.68109669474148,17.577471427867632,12.277871776694864,40.03123130956218,21.66792395730501,14.474127066225256,24.445483974741663,14.089694034071703,10.077116199446788,57,,2024-06-29,35372.3700363636,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,100.0,
31.25418001546693,19.193851955277346,13.416364010119048,38.311417030241415,22.579320450477404,15.618928553198373,23.80262041409545,15.071007069276911,11.417653998189596,28.73430814439405,16.678054365094933,12.006486915402512,38.793404212801406,21.03189433652769,14.212288822230908,22.129578118691462,13.15850986435447,9.726484755508377,58,,2024-07-01,238.935194015503,1.0,CVRP,,old,own,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,savings,,,
33.96165708081912,21.53979649771412,14.97121586068488,41.05721900197601,25.667710623899097,18.136630950474125,26.381187819975672,17.18943538380629,12.513092934575612,31.170430593832688,19.19824792222506,14.795496868848613,41.769930976270416,24.79331201078569,17.15780187850848,24.03402415796134,14.908816902890743,11.009120320496915,59,,2024-07-03,40739.9196295738,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,25.0,
33.82912478114876,21.010712671816176,14.159280901473709,41.00759423746942,24.56962450020321,16.592050703378863,26.190485924728208,16.309431195575897,11.688479305269617,30.65268830728464,18.100658775803726,12.9617605924087,41.112907175272376,22.781198532442936,15.560977569440697,24.07926320138968,14.434317533163895,10.465045023011667,61,,2024-07-04,41410.632065773,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,25.0,
37.99733592461129,24.810221711984497,17.108837582531727,45.32553354895198,27.530997673727512,17.981651159246276,31.87482535332297,24.04382954791164,17.822948628784946,34.22044516436198,20.50318868537412,14.1728029934867,0.0,0.0,0.0,27.209907540949192,17.536232273557737,13.003064621960585,64,,2024-07-11,13224.5443971157,1.0,CVRP,,,rl4co_tsp,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,
33.96165708081912,21.53979649771412,14.97121586068488,41.05721900197601,25.667710623899097,18.136630950474125,26.381187819975672,17.18943538380629,12.513092934575612,31.170430593832688,19.19824792222506,14.795496868848613,41.769930976270416,24.79331201078569,17.15780187850848,24.03402415796134,14.908816902890743,11.009120320496915,68,,2024-07-13,39957.8661215305,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,50.0,
33.82912478114876,21.010712671816176,14.159280901473709,41.00759423746942,24.56962450020321,16.592050703378863,26.190485924728208,16.309431195575897,11.688479305269617,30.65268830728464,18.100658775803726,12.9617605924087,41.112907175272376,22.781198532442936,15.560977569440697,24.07926320138968,14.434317533163895,10.465045023011667,70,,2024-07-14,37710.9106259346,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,50.0,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45,,2024-07-15,51629.6913444996,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,mdam,,10.0,
51.52982163785256,53.16894578554264,51.05524600319821,65.24042011496903,65.89425693488921,63.88807562779009,38.25868201757069,38.27898894065172,37.77466381113643,50.48003910652836,50.75469219249462,54.18568944030618,68.42494868604474,65.76119359966953,67.42877455582848,38.18092640804699,38.29456291454116,40.45247252422472,63,,2024-07-15,51209.3594179153,1.0,CVRP,,old,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,mdam,,25.0,
37.961701214793145,24.76179865957727,16.417339154280924,45.25301603568781,27.02758614377712,17.091472216589775,31.88419234221412,23.85118114135977,17.409245148511147,34.22222892126669,20.48119998338752,13.976891319878668,0.0,0.0,0.0,27.18564407824681,17.612521278925712,12.95566535696631,71,,2024-07-17,43246.3033826351,1.0,CVRP,,,rl4co_tsp,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,25.0,greedy
32.28187226884122,20.05331414218885,13.846331005415006,39.291204043390685,23.338068225829947,15.929556262143542,24.937404710078184,15.882791725447166,11.593189989669575,29.650456701569464,17.485056347401695,12.475510409979352,39.50464346770584,21.7590727234222,14.781792907435788,23.184406819870784,13.904832793098606,10.294710379836555,74,,2024-07-18,14723.3580160141,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,greedy
34.937775505825606,22.283009284209044,16.19040841215367,42.59577455046978,26.958162738187134,19.92603806354993,27.082433086557707,17.42287605446265,12.916159294160927,32.308510896160485,19.590345684094096,15.920809532521492,42.87292335791329,25.4504246903052,18.661853686482488,24.88219360440548,15.227714601801525,11.734855689905816,76,,2024-07-19,16911.253861427307,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,10.0,greedy
32.01513986056533,19.984291742642892,13.71549029047636,38.919702540442,23.134247267787067,15.697750891008498,24.64544032335789,15.98736600069577,11.824702144838646,29.35655758087029,17.297785706246483,12.277973671396037,39.338950218037326,21.75058501265252,14.61717104269684,22.84640830887956,13.765786983476454,10.028745080562004,78,,2024-07-19,14632.00119113922,1001.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,greedy
33.50630280299989,20.994789458699454,14.61322932986046,40.87296409810448,24.47611571297405,16.900451256592415,25.96524847393511,16.69301308803354,12.400892958184553,30.447113966394294,17.959147769598015,13.254086166480755,40.99050982152469,22.70703098954008,15.818953197818349,23.84409586615513,14.301073567975374,10.53484050847202,77,,2024-07-20,15784.06838941574,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,10.0,greedy
33.04437587015604,20.78613531671415,14.591812460900352,40.03957902269933,24.161209306374182,16.565361300634862,25.26634959148805,16.615928083787615,12.650816408090908,30.029941831402933,17.77038822476119,12.927787699500907,40.19837349272709,22.369808907743444,15.158607355107394,23.361719249288672,14.17413972734526,10.504365125455449,80,,2024-07-20,14951.07716202736,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,pomo,,10.0,greedy
51.52982163785256,53.16894578554264,51.05524600319821,65.24042011496903,65.89425693488921,63.88807562779009,38.25868201757069,38.27898894065172,37.77466381113643,50.48003910652836,50.75469219249462,54.18568944030618,68.42494868604474,65.76119359966953,67.42877455582848,38.18092640804699,38.29456291454116,40.45247252422472,81,,2024-07-20,25255.377840280533,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,mdam,,10.0,greedy
31.92513458550481,19.559425936521038,13.077475334581468,38.96326353751099,22.91048501244368,15.186792559665545,24.655725233285285,15.31103001124816,10.800050425017284,29.407838121396445,17.106830014894566,12.014580145653262,39.403487335458486,21.570133590797788,14.320273254814104,22.84826981230044,13.5575162061716,9.669155172411074,79,,2024-07-20,42531.14001226425,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,25.0,greedy
31.91481443224982,20.182289517534706,13.960376852460024,39.0068123802991,23.5756384127028,16.168007101149126,24.53602233017511,16.052293100687503,11.8804800659919,29.256344967272952,17.506195223135542,12.578969308756545,39.09091949628579,21.90493189127642,14.899400992175726,22.76346513092296,13.915030679517804,10.42416214081624,84,,2024-07-21,14984.452587127686,3.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,greedy
33.82984700329602,21.650934931192516,14.787689069338382,41.30836252761609,25.562045572081185,18.09699866554834,25.97855002544853,16.966124860007607,12.3166221482756,31.22246125045376,19.124176385141112,14.903711025840796,42.36514775209432,24.721859212216568,17.2639264257088,23.87812408612941,14.745036653501984,10.88805998952485,85,,2024-07-21,47809.93504738808,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,25.0,greedy
33.133802401208754,20.601580058517253,14.025945007564507,40.39213773973322,24.215736311295256,16.425238153344957,25.80328460979856,16.475461858946527,11.637462071869466,30.352779363172694,17.849957409072147,13.040152492235384,40.7224194746469,22.708755234892703,15.604490387858805,23.77492003193847,14.24494190796124,10.370714394056698,87,,2024-07-22,47444.83930277824,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,25.0,greedy
33.63060784958067,21.250690113701868,14.749163472279236,40.8123651911308,24.782775169377928,17.148061132970312,26.09971802162752,16.907588507294577,12.651924058059205,30.64234138675773,18.242078638907568,13.39185030450992,40.8664930211527,23.256509918458715,16.077041482891822,23.98261213500298,14.575929807692289,10.75363090803736,91,,2024-07-25,15788.487902641296,2.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,10.0,greedy
30.614928676651143,18.9547380992515,12.681626987079223,37.23212462670633,22.269601418588508,14.750845722272125,23.51794243745912,14.918106707443696,10.550555964596263,27.78396323511934,16.4039936729482,11.4904311149534,37.20233143796956,20.54867700166895,13.661481445690232,21.605588880315945,12.926492554572356,9.203400754489008,94,,2024-07-25,1616.5003588199615,2.0,CVRP,,,ortools,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,cheapest_arc,,,
33.70008458565357,21.08832917106809,14.88479366822826,40.832031373307615,24.684202056066283,17.179457204633508,25.89809942911013,16.67820455997006,12.433833998438248,30.66578935307504,18.0589253151815,13.19199895490538,40.96514886563428,22.88975721280877,15.74444383766764,23.921586991472573,14.471006860436018,10.585404381259275,92,,2024-07-25,15888.694704771042,3.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,10.0,greedy
33.59568067534443,19.87030571016433,12.987040395653532,40.91390111172381,23.46232713244412,15.227141064336648,25.836954317700943,15.660456095342148,10.747896774975464,30.894680512357453,17.677760859578655,12.29229167313856,41.36977933422148,22.30746157781823,14.554930725849474,24.27378316931242,13.893775565167218,9.8538168633797,90,,2024-07-25,97212.136231184,3.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,50.0,greedy
33.572114823703295,21.06005445492156,14.31052259348869,41.59502140861204,25.038018312225027,17.41330154397883,25.73855832723132,16.407702754837086,11.524355616195969,31.36684142713669,19.01984920656008,14.681180729211793,42.45978113230714,25.336527897302556,17.262978089372243,24.33519981488743,14.805120080497383,10.848600903646345,97,,2024-07-27,102055.16476225852,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,50.0,greedy
32.83031057435562,20.212860440289887,13.232141296807074,40.058453121459216,23.64635032208298,15.324292823075252,25.20848559706485,15.935426578530254,11.05726543351616,30.05347447859968,17.450914283830443,12.323819956158264,40.353547695214665,21.960904755884805,14.560363378421837,23.37952157333821,13.819826432500156,9.788603778232517,98,,2024-07-28,121811.58309459686,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,pomo,,25.0,greedy
35.72857990344911,22.55623940094008,15.1800380893121,42.53767657701397,25.98891754599641,17.59478823457138,28.098182437842706,18.27854382002745,12.94704212593468,32.0942318858271,19.37925712778994,14.345382005443348,42.21810864282787,23.95684601382155,16.67055385345104,25.5299292738303,15.863176962098242,11.580848816482884,99,,2024-07-30,101501.75096535684,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,50.0,greedy
32.89847890526249,19.762381260913912,13.137339797527012,39.61873953210109,23.074795542274305,15.211026890753072,26.06412291440192,15.540206538424489,10.96099021495733,30.68109669474148,17.577471427867632,12.277871776694864,40.03123130956218,21.66792395730501,14.474127066225256,24.445483974741663,14.089694034071703,10.077116199446788,100,,2024-07-31,36450.41251254082,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,20.0,greedy
33.96165708081912,21.53979649771412,14.97121586068488,41.05721900197601,25.667710623899097,18.136630950474125,26.381187819975672,17.18943538380629,12.513092934575612,31.170430593832688,19.19824792222506,14.795496868848613,41.769930976270416,24.79331201078569,17.15780187850848,24.03402415796134,14.908816902890743,11.009120320496915,101,,2024-08-01,40293.64668941498,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,amppo,,20.0,greedy
33.82912478114876,21.010712671816176,14.159280901473709,41.00759423746942,24.56962450020321,16.592050703378863,26.190485924728208,16.309431195575897,11.688479305269617,30.65268830728464,18.100658775803726,12.9617605924087,41.112907175272376,22.781198532442936,15.560977569440697,24.07926320138968,14.434317533163895,10.465045023011667,102,,2024-08-01,37765.96863341332,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,symnco,,20.0,greedy
33.37604263718554,20.538086369955185,13.449427045048155,40.19808367140809,23.82259147681508,15.617051318498172,25.889344758689987,16.23476895686523,11.339501522075402,30.215850972652987,17.67300631432503,12.275949755237914,40.2175325696961,22.095990070890725,14.675491759841446,23.607878389218563,14.019405122685528,9.886493479137616,103,,2024-08-07,68412.42516946793,1.0,CVRP,,,rl4co,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,pomo,,20.0,greedy
37.89006101263977,24.386086423373243,16.018929508262623,45.20939130861783,26.894525177491023,16.929567398207848,31.803036961686725,23.607363468157736,16.91668838251755,34.13287510591131,20.225385487313822,13.555031515323908,0.0,0.0,0.0,27.118189034091092,17.311805588101798,12.388615639581694,104,,2024-08-10,31770.16647624969,1.0,CVRP,,,rl4co_tsp,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,20.0,greedy
36.39834320511093,22.303966798870203,14.061655084795987,45.17126657805648,26.70557574498233,16.64847454730792,26.88182571166732,16.442924172277273,11.042490245723702,33.21763915167825,18.98211026783743,12.83660396020946,0.0,0.0,0.0,25.52166256408701,14.747978077620752,10.174433708843656,133,,2024-08-23,5112.356299638748,1.0,CVRP,,,rl4co_tsp,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,10.0,greedy
36.40989390771122,22.355711389910525,14.12617189517417,45.1826419488948,26.737966832595266,16.731836846612293,26.885415536172044,16.462350229336604,11.074149766921424,33.22317840764105,19.011604226228084,12.904034070016833,0.0,0.0,0.0,25.531208259902883,14.76769028564182,10.212426540093924,134,,2024-08-23,32000.654718637463,1.0,CVRP,,,rl4co_tsp,"['A', 'B', 'E', 'F', 'M', 'P', 'CMT', 'generate']",0.0,am,,20.0,greedy
30.323083722219405,18.458882710973946,12.118373813266574,36.95034819683768,21.71460861654276,14.179840212691005,23.2729316473251,14.449980626892852,10.058270193708651,27.52832579169158,16.01072700177641,11.098004978167952,36.98131569530874,20.172616858147208,13.288352071635352,21.384443881330384,12.568341950188849,8.883190925691002,0,OR tools best,,,,,,,,,,,,,
30.303177432928223,18.44349844691229,12.102723991542916,36.94829302603131,21.68981849355254,14.172991148128869,23.24929640117227,14.433972035718655,10.052591120747572,27.50933304067096,16.010268429703455,11.087598989273138,36.950375864550985,20.16332620435614,13.280959496311905,21.37542144839424,12.559888867727585,8.87873575387536,0,Experiment b best,,,,,,,,,,,,,
